"filename", "language", "Python", "JSON", "Markdown", "pip requirements", "toml", "YAML", "C++", "C", "Batch", "Shell Script", "hex", "Makefile", "Database", "Rust", "ARM", "Docker", "XML", "comment", "blank", "total"
"e:\C&C++\project\aliyun\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 7, 22
"e:\C&C++\project\aliyun\images.db", "Database", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5
"e:\C&C++\project\aliyun\mqtt.c", "C", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31, 163
"e:\C&C++\project\aliyun\server\src\main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 2, 14, 130
"e:\C&C++\project\best.pt", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87547, 0, 321, 87868
"e:\C&C++\project\data_detail\copy_files.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 30
"e:\C&C++\project\data_detail\get_train_txt.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 20
"e:\C&C++\project\data_detail\get_val_txt.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 19
"e:\C&C++\project\data_get\btoi.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 58
"e:\C&C++\project\data_get\imagesget.py", "Python", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26, 104
"e:\C&C++\project\data_get\imageshow.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 30, 118
"e:\C&C++\project\data_get\serial_an.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 48
"e:\C&C++\project\data_get\test.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 56
"e:\C&C++\project\rasp\.clang-format", "YAML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\C&C++\project\rasp\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 6, 7, 22
"e:\C&C++\project\rasp\best.pt", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87547, 0, 321, 87868
"e:\C&C++\project\rasp\client.cpp", "C++", 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 40, 362
"e:\C&C++\project\rasp\driver.c", "C", 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 71, 330
"e:\C&C++\project\rasp\imagesget.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 29, 136
"e:\C&C++\project\sample\fire.yaml", "YAML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9
"e:\C&C++\project\stm32\Drivers\BSP\BEEP\beep.c", "C", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 29
"e:\C&C++\project\stm32\Drivers\BSP\BEEP\beep.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 68
"e:\C&C++\project\stm32\Drivers\BSP\DHT11\dht11.c", "C", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 50, 211
"e:\C&C++\project\stm32\Drivers\BSP\DHT11\dht11.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 68
"e:\C&C++\project\stm32\Drivers\BSP\DMA\dma.c", "C", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 31, 90
"e:\C&C++\project\stm32\Drivers\BSP\DMA\dma.h", "C++", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 35, 63
"e:\C&C++\project\stm32\Drivers\BSP\ESP8266\esp8266.c", "C", 0, 0, 0, 0, 0, 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 69, 647
"e:\C&C++\project\stm32\Drivers\BSP\ESP8266\esp8266.h", "C++", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 79
"e:\C&C++\project\stm32\Drivers\BSP\EXTI\exti.c", "C", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 33, 197
"e:\C&C++\project\stm32\Drivers\BSP\EXTI\exti.h", "C++", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 38, 97
"e:\C&C++\project\stm32\Drivers\BSP\KEY\key.c", "C", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 105
"e:\C&C++\project\stm32\Drivers\BSP\KEY\key.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 32, 84
"e:\C&C++\project\stm32\Drivers\BSP\LCD\lcd.c", "C", 0, 0, 0, 0, 0, 0, 0, 845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 168, 1236
"e:\C&C++\project\stm32\Drivers\BSP\LCD\lcd.h", "C++", 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 58, 259
"e:\C&C++\project\stm32\Drivers\BSP\LCD\lcd_ex.c", "C", 0, 0, 0, 0, 0, 0, 0, 1478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 136, 1700
"e:\C&C++\project\stm32\Drivers\BSP\LCD\lcdfont.h", "C++", 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 29, 456
"e:\C&C++\project\stm32\Drivers\BSP\LED\led.c", "C", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 29
"e:\C&C++\project\stm32\Drivers\BSP\LED\led.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 11, 62
"e:\C&C++\project\stm32\Drivers\BSP\OV7725\ov7725.c", "C", 0, 0, 0, 0, 0, 0, 0, 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 77, 441
"e:\C&C++\project\stm32\Drivers\BSP\OV7725\ov7725.h", "C++", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 50, 141
"e:\C&C++\project\stm32\Drivers\BSP\OV7725\ov7725cfg.h", "C++", 0, 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 287
"e:\C&C++\project\stm32\Drivers\BSP\OV7725\sccb.c", "C", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 35, 185
"e:\C&C++\project\stm32\Drivers\BSP\OV7725\sccb.h", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 29, 87
"e:\C&C++\project\stm32\Drivers\BSP\SPI\spi.c", "C", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 96
"e:\C&C++\project\stm32\Drivers\BSP\SPI\spi.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 39, 93
"e:\C&C++\project\stm32\Drivers\BSP\SRAM\sram.c", "C", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 21, 148
"e:\C&C++\project\stm32\Drivers\BSP\SRAM\sram.h", "C++", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 83
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\atim.c", "C", 0, 0, 0, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 93, 584
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\atim.h", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 47, 184
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\btim.c", "C", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 21, 70
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\btim.h", "C++", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 26, 65
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\gtim.c", "C", 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 58, 410
"e:\C&C++\project\stm32\Drivers\BSP\TIMER\gtim.h", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 40, 143
"e:\C&C++\project\stm32\Drivers\CMSIS\Device\ST\STM32F1xx\Include\stm32f103xe.h", "C++", 0, 0, 0, 0, 0, 0, 9997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 779, 986, 11762
"e:\C&C++\project\stm32\Drivers\CMSIS\Device\ST\STM32F1xx\Include\stm32f1xx.h", "C++", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 40, 221
"e:\C&C++\project\stm32\Drivers\CMSIS\Device\ST\STM32F1xx\Include\system_stm32f1xx.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 21, 99
"e:\C&C++\project\stm32\Drivers\CMSIS\Device\ST\STM32F1xx\Source\Templates\arm\startup_stm32f103xe.s", "ARM", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 325, 0, 0, 0, 32, 357
